Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0006910,"phagocytosis, recognition",19_GO:0051179 localization,-2.2,7.6,4.2,15189,14,426,3,0.7,0.41,14131|19261|83433,Fcgr3|Sirpa|Trem2,-0.99,Activated_Mfs
GO Biological Processes,19,GO:0048711,positive regulation of astrocyte differentiation,19_GO:0032502 developmental process,-2.2,7.6,4.2,15189,14,426,3,0.7,0.41,12978|15902|16878,Csf1r|Id2|Lif,-0.99,Activated_Mfs
GO Biological Processes,19,GO:0002295,T-helper cell lineage commitment,19_GO:0002376 immune system process,-2.2,7.6,4.2,15189,14,426,3,0.7,0.41,16193|17085|30925,Il6|Ly9|Slamf6,-0.99,Activated_Mfs
GO Molecular Functions,21,GO:0005161,platelet-derived growth factor receptor binding,,-2.2,7.6,4.2,15189,14,426,3,0.7,0.41,18591|22339|78943,Pdgfb|Vegfa|Ern1,-0.99,Activated_Mfs
GO Biological Processes,19,GO:1903599,positive regulation of autophagy of mitochondrion,19_GO:0048518 positive regulation of biological process,-2.2,7.6,4.2,15189,14,426,3,0.7,0.41,11739|15251|22333,Slc25a4|Hif1a|Vdac1,-0.99,Activated_Mfs
GO Molecular Functions,21,GO:0042610,CD8 receptor binding,,-2.2,7.6,4.2,15189,14,426,3,0.7,0.41,14964|14972|14990,H2-D1|H2-K1|H2-M2,-0.99,Activated_Mfs
GO Molecular Functions,21,GO:0046977,TAP binding,,-2.2,7.6,4.2,15189,14,426,3,0.7,0.41,14964|14972|14990,H2-D1|H2-K1|H2-M2,-0.99,Activated_Mfs
GO Biological Processes,19,GO:0035627,ceramide transport,19_GO:0051179 localization,-2.2,7.6,4.2,15189,14,426,3,0.7,0.41,18669|19156|56356,Abcb1b|Psap|Gltp,-0.99,Activated_Mfs
GO Biological Processes,19,GO:0060263,regulation of respiratory burst,19_GO:0008152 metabolic process,-2.2,7.6,4.2,15189,14,426,3,0.7,0.41,14824|74748|227541,Grn|Slamf8|Camk1d,-0.99,Activated_Mfs
GO Molecular Functions,21,GO:0046624,sphingolipid transporter activity,,-2.2,7.6,4.2,15189,14,426,3,0.7,0.41,11303|18669|56356,Abca1|Abcb1b|Gltp,-0.99,Activated_Mfs
KEGG Pathway,24,mmu04060,Cytokine-cytokine receptor interaction - Mus musculus (house mouse),,-2.2,2.1,3,15189,234,426,14,3.3,0.86,12774|12978|13051|14825|16157|16159|16193|16878|18413|20304|20305|20308|23886|66102,Ccr5|Csf1r|Cx3cr1|Cxcl1|Il11ra1|Il12a|Il6|Lif|Osm|Ccl5|Ccl6|Ccl9|Gdf15|Cxcl16,-0.98,Activated_Mfs
GO Molecular Functions,21,GO:0070325,lipoprotein particle receptor binding,,-2.2,5.3,3.8,15189,27,426,4,0.94,0.47,11816|15502|16976|22027,Apoe|Dnaja1|Lrpap1|Hsp90b1,-0.98,Activated_Mfs
GO Biological Processes,19,GO:0010043,response to zinc ion,19_GO:0050896 response to stimulus,-2.2,5.3,3.8,15189,27,426,4,0.94,0.47,17748|18438|18439|74096,Mt1|P2rx4|P2rx7|Hvcn1,-0.98,Activated_Mfs
WikiPathways,27,WP374,Prostaglandin synthesis and regulation,,-2.2,5.3,3.8,15189,27,426,4,0.94,0.47,11745|11746|11747|21391,Anxa3|Anxa4|Anxa5|Tbxas1,-0.98,Activated_Mfs
GO Molecular Functions,21,GO:0043236,laminin binding,,-2.2,5.3,3.8,15189,27,426,4,0.94,0.47,11502|13040|16412|16854,Adam9|Ctss|Itgb1|Lgals3,-0.98,Activated_Mfs
GO Biological Processes,19,GO:0044057,regulation of system process,19_GO:0032501 multicellular organismal process,-2.2,1.7,2.8,15189,548,426,26,6.1,1.2,11739|11816|12494|13011|13032|13040|13057|13654|14660|15200|15251|16193|16592|16600|16878|16905|17390|18438|18591|20193|20620|20779|21391|23945|66725|70729,Slc25a4|Apoe|Cd38|Cst7|Ctsc|Ctss|Cyba|Egr2|Gls|Hbegf|Hif1a|Il6|Fabp5|Klf4|Lif|Lmna|Mmp2|P2rx4|Pdgfb|S100a1|Plk2|Src|Tbxas1|Mgll|Lrrk2|Nos1ap,-0.98,Activated_Mfs
GO Biological Processes,19,GO:0042063,gliogenesis,19_GO:0032502 developmental process,-2.2,2.1,2.9,15189,259,426,15,3.5,0.89,12259|12978|13167|13654|13838|14270|14824|15902|16795|16878|18591|22352|24088|56336|83433,C1qa|Csf1r|Dbi|Egr2|Epha4|Srgap2|Grn|Id2|Large1|Lif|Pdgfb|Vim|Tlr2|B4galt5|Trem2,-0.98,Activated_Mfs
KEGG Pathway,24,mmu05321,Inflammatory bowel disease - Mus musculus (house mouse),,-2.2,3.6,3.4,15189,60,426,6,1.4,0.57,14960|14969|16159|16193|18033|24088,H2-Aa|H2-Eb1|Il12a|Il6|Nfkb1|Tlr2,-0.97,Activated_Mfs
GO Biological Processes,19,GO:0008285,negative regulation of cell population proliferation,19_GO:0048519 negative regulation of biological process,-2.2,1.6,2.8,15189,661,426,30,7,1.2,11816|12575|12774|12978|13039|13982|14130|14319|14960|15368|16159|16193|16412|16600|16854|16878|16905|18782|19252|20656|20733|20971|21858|24088|56312|65972|76089|83433|93695|329679,Apoe|Cdkn1a|Ccr5|Csf1r|Ctsl|Esr1|Fcgr2b|Fth1|H2-Aa|Hmox1|Il12a|Il6|Itgb1|Klf4|Lgals3|Lif|Lmna|Pla2g2d|Dusp1|Sod2|Spint2|Sdc4|Timp2|Tlr2|Nupr1|Ifi30|Rapgef2|Trem2|Gpnmb|Fnip2,-0.97,Activated_Mfs
GO Biological Processes,19,GO:0006690,icosanoid metabolic process,19_GO:0008152 metabolic process,-2.2,3.2,3.3,15189,79,426,7,1.6,0.62,14862|17319|21391|23945|24088|66469|625249,Gstm1|Mif|Tbxas1|Mgll|Tlr2|Prxl2b|Gpx4,-0.97,Activated_Mfs
GO Biological Processes,19,GO:0032147,activation of protein kinase activity,19_GO:0048518 positive regulation of biological process,-2.2,3.2,3.3,15189,79,426,7,1.6,0.62,18173|18591|20779|22339|108686|237542|240354,Slc11a1|Pdgfb|Src|Vegfa|Ccdc88a|Osbpl8|Malt1,-0.97,Activated_Mfs
GO Biological Processes,19,GO:1905039,carboxylic acid transmembrane transport,19_GO:0051179 localization,-2.2,2.9,3.2,15189,99,426,8,1.9,0.66,18173|18669|20511|27416|55951|100604|102680|625098,Slc11a1|Abcb1b|Slc1a2|Abcc5|Mpc1|Lrrc8c|Slc6a20a|Slc38a6,-0.97,Activated_Mfs
GO Biological Processes,19,GO:0044706,multi-multicellular organism process,19_GO:0032501 multicellular organismal process,-2.2,2.7,3.1,15189,120,426,9,2.1,0.7,13030|13039|13982|14824|16157|16878|17390|75909|268396,Ctsb|Ctsl|Esr1|Grn|Il11ra1|Lif|Mmp2|Vmp1|Sh3pxd2b,-0.97,Activated_Mfs
GO Biological Processes,19,GO:0048667,cell morphogenesis involved in neuron differentiation,19_GO:0032502 developmental process,-2.2,1.8,2.8,15189,414,426,21,4.9,1,11308|11804|12978|13518|13654|13838|14026|15211|15902|16412|16911|18187|18227|18844|19325|22339|56336|67299|67784|68703|140570,Abi1|Aplp2|Csf1r|Dst|Egr2|Epha4|Evl|Hexa|Id2|Itgb1|Lmo4|Nrp2|Nr4a2|Plxna1|Rab10|Vegfa|B4galt5|Dock7|Plxnd1|Rere|Plxnb2,-0.97,Activated_Mfs
GO Biological Processes,19,GO:0019318,hexose metabolic process,19_GO:0008152 metabolic process,-2.2,2.5,3.1,15189,142,426,10,2.3,0.73,11674|14571|14751|15277|16592|16889|18641|18648|18655|21991,Aldoa|Gpd2|Gpi1|Hk2|Fabp5|Lipa|Pfkl|Pgam1|Pgk1|Tpi1,-0.97,Activated_Mfs
GO Biological Processes,19,GO:0046651,lymphocyte proliferation,19_GO:0002376 immune system process,-2.2,2.5,3.1,15189,142,426,10,2.3,0.73,12494|14130|14962|16159|16889|18173|18439|19419|30925|240354,Cd38|Fcgr2b|Cfb|Il12a|Lipa|Slc11a1|P2rx7|Rasgrp1|Slamf6|Malt1,-0.97,Activated_Mfs
KEGG Pathway,24,mmu05320,Autoimmune thyroid disease - Mus musculus (house mouse),,-2.2,4.1,3.5,15189,43,426,5,1.2,0.52,14960|14964|14969|14972|14990,H2-Aa|H2-D1|H2-Eb1|H2-K1|H2-M2,-0.97,Activated_Mfs
GO Biological Processes,19,GO:0061462,protein localization to lysosome,19_GO:0051179 localization,-2.2,4.1,3.5,15189,43,426,5,1.2,0.52,12492|12520|27057|66096|74772,Scarb2|Cd81|Ncoa4|Lamtor4|Atp13a2,-0.97,Activated_Mfs
GO Biological Processes,19,GO:0045687,positive regulation of glial cell differentiation,19_GO:0032502 developmental process,-2.2,4.1,3.5,15189,43,426,5,1.2,0.52,12978|13654|15902|16878|24088,Csf1r|Egr2|Id2|Lif|Tlr2,-0.97,Activated_Mfs
GO Biological Processes,19,GO:0019319,hexose biosynthetic process,19_GO:0008152 metabolic process,-2.2,4.1,3.5,15189,43,426,5,1.2,0.52,14571|14751|18648|18655|21991,Gpd2|Gpi1|Pgam1|Pgk1|Tpi1,-0.97,Activated_Mfs
GO Biological Processes,19,GO:0032990,cell part morphogenesis,19_GO:0032502 developmental process,-2.2,1.7,2.8,15189,496,426,24,5.6,1.1,11308|11804|12978|13518|13654|13838|14026|14270|14457|16412|16911|18187|18227|18844|19325|20393|22339|56336|66725|67299|67784|68703|98496|140570,Abi1|Aplp2|Csf1r|Dst|Egr2|Epha4|Evl|Srgap2|Gas7|Itgb1|Lmo4|Nrp2|Nr4a2|Plxna1|Rab10|Sgk1|Vegfa|B4galt5|Lrrk2|Dock7|Plxnd1|Rere|Pid1|Plxnb2,-0.96,Activated_Mfs
GO Biological Processes,19,GO:0048858,cell projection morphogenesis,19_GO:0032502 developmental process,-2.2,1.7,2.8,15189,469,426,23,5.4,1.1,11308|11804|12978|13518|13654|13838|14026|14270|14457|16412|16911|18187|18227|18844|19325|20393|22339|56336|66725|67299|67784|68703|140570,Abi1|Aplp2|Csf1r|Dst|Egr2|Epha4|Evl|Srgap2|Gas7|Itgb1|Lmo4|Nrp2|Nr4a2|Plxna1|Rab10|Sgk1|Vegfa|B4galt5|Lrrk2|Dock7|Plxnd1|Rere|Plxnb2,-0.96,Activated_Mfs
GO Biological Processes,19,GO:0048514,blood vessel morphogenesis,19_GO:0032502 developmental process,-2.2,1.8,2.8,15189,416,426,21,4.9,1,11816|12192|14388|14645|15200|15251|15368|15442|16412|16835|17390|18187|18591|20397|22339|29876|58223|67784|71602|239027|239719,Apoe|Zfp36l1|Gab1|Glul|Hbegf|Hif1a|Hmox1|Hpse|Itgb1|Ldlr|Mmp2|Nrp2|Pdgfb|Sgpl1|Vegfa|Clic4|Mmp19|Plxnd1|Myo1e|Arhgap22|Mrtfb,-0.95,Activated_Mfs
GO Biological Processes,19,GO:0034284,response to monosaccharide,19_GO:0050896 response to stimulus,-2.2,2.9,3.2,15189,100,426,8,1.9,0.66,13653|14645|15251|18641|22329|78943|83433|384783,Egr1|Glul|Hif1a|Pfkl|Vcam1|Ern1|Trem2|Irs2,-0.95,Activated_Mfs
GO Biological Processes,19,GO:1903825,organic acid transmembrane transport,19_GO:0051179 localization,-2.2,2.9,3.2,15189,100,426,8,1.9,0.66,18173|18669|20511|27416|55951|100604|102680|625098,Slc11a1|Abcb1b|Slc1a2|Abcc5|Mpc1|Lrrc8c|Slc6a20a|Slc38a6,-0.95,Activated_Mfs
GO Biological Processes,19,GO:0007565,female pregnancy,19_GO:0022414 reproductive process,-2.2,2.9,3.2,15189,100,426,8,1.9,0.66,13030|13039|13982|14824|16157|16878|17390|75909,Ctsb|Ctsl|Esr1|Grn|Il11ra1|Lif|Mmp2|Vmp1,-0.95,Activated_Mfs
GO Molecular Functions,21,GO:0016651,"oxidoreductase activity, acting on NAD(P)H",,-2.1,3.5,3.3,15189,61,426,6,1.4,0.57,13057|13058|17716|17717|17718|58810,Cyba|Cybb|ND1|ND2|ND3|Akr1a1,-0.95,Activated_Mfs
GO Biological Processes,19,GO:0033555,multicellular organismal response to stress,19_GO:0032501 multicellular organismal process,-2.1,3.1,3.2,15189,80,426,7,1.6,0.62,13167|13684|16795|18227|18413|18438|22333,Dbi|Eif4e|Large1|Nr4a2|Osm|P2rx4|Vdac1,-0.95,Activated_Mfs
GO Biological Processes,19,GO:0071542,dopaminergic neuron differentiation,19_GO:0032502 developmental process,-2.1,5.1,3.7,15189,28,426,4,0.94,0.47,15251|15902|18227|22339,Hif1a|Id2|Nr4a2|Vegfa,-0.94,Activated_Mfs
GO Biological Processes,19,GO:1903319,positive regulation of protein maturation,19_GO:0048518 positive regulation of biological process,-2.1,5.1,3.7,15189,28,426,4,0.94,0.47,12388|15442|17387|20779,Ctnnd1|Hpse|Mmp14|Src,-0.94,Activated_Mfs
GO Biological Processes,19,GO:0006516,glycoprotein catabolic process,19_GO:0008152 metabolic process,-2.1,5.1,3.7,15189,28,426,4,0.94,0.47,13039|15442|17381|108687,Ctsl|Hpse|Mmp12|Edem2,-0.94,Activated_Mfs
GO Biological Processes,19,GO:1903578,regulation of ATP metabolic process,19_GO:0008152 metabolic process,-2.1,5.1,3.7,15189,28,426,4,0.94,0.47,17709|83433|98496|269523,COX2|Trem2|Pid1|Vcp,-0.94,Activated_Mfs
GO Biological Processes,19,GO:0009060,aerobic respiration,19_GO:0008152 metabolic process,-2.1,2.5,3,15189,144,426,10,2.3,0.73,12864|17708|17709|17710|17716|17717|17718|67680|68202|103172,Cox6c|COX1|COX2|COX3|ND1|ND2|ND3|Sdhb|Ndufa5|Chchd10,-0.94,Activated_Mfs
GO Biological Processes,19,GO:0001892,embryonic placenta development,19_GO:0032502 developmental process,-2.1,2.8,3.1,15189,101,426,8,1.9,0.66,12192|14388|15251|16878|18591|20733|22329|23950,Zfp36l1|Gab1|Hif1a|Lif|Pdgfb|Spint2|Vcam1|Dnajb6,-0.93,Activated_Mfs
KEGG Pathway,24,mmu05163,Human cytomegalovirus infection - Mus musculus (house mouse),,-2.1,2.2,2.9,15189,214,426,13,3.1,0.83,12575|12774|14701|14964|14972|14990|16193|18033|20304|20779|22033|22339|69632,Cdkn1a|Ccr5|Gng12|H2-D1|H2-K1|H2-M2|Il6|Nfkb1|Ccl5|Src|Traf5|Vegfa|Arhgef12,-0.93,Activated_Mfs
GO Biological Processes,19,GO:0045637,regulation of myeloid cell differentiation,19_GO:0002376 immune system process,-2.1,2.2,2.9,15189,214,426,13,3.1,0.83,12192|12262|12978|14281|15251|15902|16878|17342|18733|20304|20308|75766|83433,Zfp36l1|C1qc|Csf1r|Fos|Hif1a|Id2|Lif|Mitf|Pirb|Ccl5|Ccl9|Dcstamp|Trem2,-0.93,Activated_Mfs
GO Biological Processes,19,GO:0010883,regulation of lipid storage,19_GO:0051179 localization,-2.1,4.1,3.4,15189,44,426,5,1.2,0.52,12266|16956|20288|83433|237542,C3|Lpl|Msr1|Trem2|Osbpl8,-0.93,Activated_Mfs
GO Biological Processes,19,GO:0060135,maternal process involved in female pregnancy,19_GO:0022414 reproductive process,-2.1,4.1,3.4,15189,44,426,5,1.2,0.52,13030|13039|13982|16157|16878,Ctsb|Ctsl|Esr1|Il11ra1|Lif,-0.93,Activated_Mfs
GO Molecular Functions,21,GO:0060590,ATPase regulator activity,,-2.1,4.1,3.4,15189,44,426,5,1.2,0.52,15502|23950|29810|56445|329679,Dnaja1|Dnajb6|Bag3|Dnaja2|Fnip2,-0.93,Activated_Mfs
GO Biological Processes,19,GO:0032102,negative regulation of response to external stimulus,19_GO:0048519 negative regulation of biological process,-2.1,1.8,2.8,15189,392,426,20,4.7,1,11747|11793|11816|13011|13051|13838|14130|14824|16835|17319|17381|18033|18591|19252|19261|27052|56213|74748|83433|100340,Anxa5|Atg5|Apoe|Cst7|Cx3cr1|Epha4|Fcgr2b|Grn|Ldlr|Mif|Mmp12|Nfkb1|Pdgfb|Dusp1|Sirpa|Aoah|Htra1|Slamf8|Trem2|Smpdl3b,-0.93,Activated_Mfs
GO Biological Processes,19,GO:0006754,ATP biosynthetic process,19_GO:0008152 metabolic process,-2.1,3.1,3.2,15189,81,426,7,1.6,0.62,11674|16889|17716|17717|17718|67680|68202,Aldoa|Lipa|ND1|ND2|ND3|Sdhb|Ndufa5,-0.93,Activated_Mfs
GO Biological Processes,19,GO:0002720,positive regulation of cytokine production involved in immune response,19_GO:0002376 immune system process,-2.1,3.1,3.2,15189,81,426,7,1.6,0.62,12520|16193|17319|18439|24088|66824|240354,Cd81|Il6|Mif|P2rx7|Tlr2|Pycard|Malt1,-0.93,Activated_Mfs
GO Biological Processes,19,GO:1900076,regulation of cellular response to insulin stimulus,19_GO:0050896 response to stimulus,-2.1,3.1,3.2,15189,81,426,7,1.6,0.62,13033|16956|17918|17973|20779|98496|237542,Ctsd|Lpl|Myo5a|Nck1|Src|Pid1|Osbpl8,-0.93,Activated_Mfs
GO Biological Processes,19,GO:0050818,regulation of coagulation,19_GO:0032501 multicellular organismal process,-2.1,3.5,3.3,15189,62,426,6,1.4,0.57,11747|11816|15442|18591|19124|105722,Anxa5|Apoe|Hpse|Pdgfb|Procr|Ano6,-0.93,Activated_Mfs
GO Biological Processes,19,GO:0002700,regulation of production of molecular mediator of immune response,19_GO:0002376 immune system process,-2.1,2.2,2.9,15189,191,426,12,2.8,0.8,11793|12520|14130|14751|15368|16193|17319|18439|24088|26362|66824|240354,Atg5|Cd81|Fcgr2b|Gpi1|Hmox1|Il6|Mif|P2rx7|Tlr2|Axl|Pycard|Malt1,-0.93,Activated_Mfs
GO Biological Processes,19,GO:0061760,antifungal innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.1,7.1,4,15189,15,426,3,0.7,0.41,13051|73149|269799,Cx3cr1|Clec4a3|Clec4a1,-0.93,Activated_Mfs
GO Biological Processes,19,GO:1902287,semaphorin-plexin signaling pathway involved in axon guidance,19_GO:0040011 locomotion,-2.1,7.1,4,15189,15,426,3,0.7,0.41,18844|67784|140570,Plxna1|Plxnd1|Plxnb2,-0.93,Activated_Mfs
GO Biological Processes,19,GO:0042953,lipoprotein transport,19_GO:0051179 localization,-2.1,7.1,4,15189,15,426,3,0.7,0.41,11810|20288|75909,Apobec1|Msr1|Vmp1,-0.93,Activated_Mfs
GO Biological Processes,19,GO:1901142,insulin metabolic process,19_GO:0008152 metabolic process,-2.1,7.1,4,15189,15,426,3,0.7,0.41,13033|22027|78943,Ctsd|Hsp90b1|Ern1,-0.93,Activated_Mfs
GO Biological Processes,19,GO:2001028,positive regulation of endothelial cell chemotaxis,19_GO:0040011 locomotion,-2.1,7.1,4,15189,15,426,3,0.7,0.41,18438|18591|22339,P2rx4|Pdgfb|Vegfa,-0.93,Activated_Mfs
GO Biological Processes,19,GO:1903543,positive regulation of exosomal secretion,19_GO:0051179 localization,-2.1,7.1,4,15189,15,426,3,0.7,0.41,20969|20971|74772,Sdc1|Sdc4|Atp13a2,-0.93,Activated_Mfs
GO Biological Processes,19,GO:0070102,interleukin-6-mediated signaling pathway,19_GO:0050896 response to stimulus,-2.1,7.1,4,15189,15,426,3,0.7,0.41,14388|16193|20779,Gab1|Il6|Src,-0.93,Activated_Mfs
Reactome Gene Sets,6,R-MMU-6788467,IL-6-type cytokine receptor ligand interactions,,-2.1,7.1,4,15189,15,426,3,0.7,0.41,16157|16878|18413,Il11ra1|Lif|Osm,-0.93,Activated_Mfs
GO Biological Processes,19,GO:1905906,regulation of amyloid fibril formation,19_GO:0008152 metabolic process,-2.1,7.1,4,15189,15,426,3,0.7,0.41,11816|16835|83433,Apoe|Ldlr|Trem2,-0.93,Activated_Mfs
GO Biological Processes,19,GO:0010885,regulation of cholesterol storage,19_GO:0051179 localization,-2.1,7.1,4,15189,15,426,3,0.7,0.41,16956|20288|83433,Lpl|Msr1|Trem2,-0.93,Activated_Mfs
GO Biological Processes,19,GO:1903587,regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis,19_GO:0032502 developmental process,-2.1,7.1,4,15189,15,426,3,0.7,0.41,15368|16159|22339,Hmox1|Il12a|Vegfa,-0.93,Activated_Mfs
GO Biological Processes,19,GO:0032943,mononuclear cell proliferation,19_GO:0009987 cellular process,-2.1,2.5,3,15189,145,426,10,2.3,0.73,12494|14130|14962|16159|16889|18173|18439|19419|30925|240354,Cd38|Fcgr2b|Cfb|Il12a|Lipa|Slc11a1|P2rx7|Rasgrp1|Slamf6|Malt1,-0.93,Activated_Mfs
GO Molecular Functions,21,GO:0015075,monoatomic ion transmembrane transporter activity,,-2.1,1.7,2.7,15189,557,426,26,6.1,1.2,11739|11747|12727|13058|17708|17709|17710|18173|18438|18439|20511|21982|22333|24115|26373|29876|63959|67712|68279|68944|74096|74772|100604|102680|105722|215900,Slc25a4|Anxa5|Clcn4|Cybb|COX1|COX2|COX3|Slc11a1|P2rx4|P2rx7|Slc1a2|Tmem165|Vdac1|Best1|Clcn7|Clic4|Slc29a1|Slc25a37|Mcoln2|Tmco1|Hvcn1|Atp13a2|Lrrc8c|Slc6a20a|Ano6|Calhm6,-0.92,Activated_Mfs
GO Biological Processes,19,GO:0014066,regulation of phosphatidylinositol 3-kinase signaling,19_GO:0050896 response to stimulus,-2.1,2.8,3.1,15189,102,426,8,1.9,0.66,12402|16600|18413|18591|19419|20304|22339|83433,Cbl|Klf4|Osm|Pdgfb|Rasgrp1|Ccl5|Vegfa|Trem2,-0.92,Activated_Mfs
GO Biological Processes,19,GO:0045165,cell fate commitment,19_GO:0032502 developmental process,-2.1,2.2,2.9,15189,192,426,12,2.8,0.8,13039|15902|16193|16412|16911|17085|17342|19325|30925|67299|74748|268396,Ctsl|Id2|Il6|Itgb1|Lmo4|Ly9|Mitf|Rab10|Slamf6|Dock7|Slamf8|Sh3pxd2b,-0.91,Activated_Mfs
KEGG Pathway,24,mmu04640,Hematopoietic cell lineage - Mus musculus (house mouse),,-2.1,3,3.2,15189,82,426,7,1.6,0.62,12479|12494|12978|14960|14969|16157|16193,Cd1d1|Cd38|Csf1r|H2-Aa|H2-Eb1|Il11ra1|Il6,-0.91,Activated_Mfs
GO Biological Processes,19,GO:0032370,positive regulation of lipid transport,19_GO:0051179 localization,-2.1,3,3.2,15189,82,426,7,1.6,0.62,11303|11816|13167|14081|17319|18439|83433,Abca1|Apoe|Dbi|Acsl1|Mif|P2rx7|Trem2,-0.91,Activated_Mfs
GO Biological Processes,19,GO:0032868,response to insulin,19_GO:0050896 response to stimulus,-2.1,2.3,2.9,15189,169,426,11,2.6,0.77,12192|13653|13654|17918|19325|20393|104215|107508|231070|329877|384783,Zfp36l1|Egr1|Egr2|Myo5a|Rab10|Sgk1|Rhoq|Eprs|Insig1|Dennd4c|Irs2,-0.91,Activated_Mfs
GO Molecular Functions,21,GO:0008236,serine-type peptidase activity,,-2.1,2.6,3,15189,124,426,9,2.1,0.7,12751|13032|14058|14962|15439|17390|19025|56213|74617,Tpp1|Ctsc|F10|Cfb|Hp|Mmp2|Ctsa|Htra1|Scpep1,-0.91,Activated_Mfs
GO Biological Processes,19,GO:0090207,regulation of triglyceride metabolic process,19_GO:0008152 metabolic process,-2.1,4,3.4,15189,45,426,5,1.2,0.52,11810|11816|12266|13982|16835,Apobec1|Apoe|C3|Esr1|Ldlr,-0.91,Activated_Mfs
GO Biological Processes,19,GO:0030501,positive regulation of bone mineralization,19_GO:0032502 developmental process,-2.1,4,3.4,15189,45,426,5,1.2,0.52,12978|18439|80752|105722|212943,Csf1r|P2rx7|Fam20c|Ano6|Tent5a,-0.91,Activated_Mfs
GO Biological Processes,19,GO:0045429,positive regulation of nitric oxide biosynthetic process,19_GO:0048518 positive regulation of biological process,-2.1,4,3.4,15189,45,426,5,1.2,0.52,13982|16193|16600|20656|24088,Esr1|Il6|Klf4|Sod2|Tlr2,-0.91,Activated_Mfs
WikiPathways,27,WP1770,One-carbon metabolism and related pathways,,-2.1,4,3.4,15189,45,426,5,1.2,0.52,12660|13435|14629|20656|625249,Chka|Dnmt3a|Gclc|Sod2|Gpx4,-0.91,Activated_Mfs
GO Biological Processes,19,GO:0006687,glycosphingolipid metabolic process,19_GO:0008152 metabolic process,-2.1,4,3.4,15189,45,426,5,1.2,0.52,15211|19156|20441|56336|241230,Hexa|Psap|St3gal3|B4galt5|St8sia6,-0.91,Activated_Mfs
GO Biological Processes,19,GO:0045088,regulation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.1,1.8,2.8,15189,369,426,19,4.5,1,11793|11816|12266|13057|13982|14824|16159|16783|17381|19419|24088|30925|54445|66824|74748|76438|83433|100340|414084,Atg5|Apoe|C3|Cyba|Esr1|Grn|Il12a|Lamp1|Mmp12|Rasgrp1|Tlr2|Slamf6|Unc93b1|Pycard|Slamf8|Rftn1|Trem2|Smpdl3b|Tnip3,-0.91,Activated_Mfs
GO Biological Processes,19,GO:0045686,negative regulation of glial cell differentiation,19_GO:0048519 negative regulation of biological process,-2.1,4.9,3.6,15189,29,426,4,0.94,0.47,15902|16835|83433|230674,Id2|Ldlr|Trem2|Kdm4a,-0.91,Activated_Mfs
GO Molecular Functions,21,GO:0051861,glycolipid binding,,-2.1,4.9,3.6,15189,29,426,4,0.94,0.47,12751|19156|56356|83433,Tpp1|Psap|Gltp|Trem2,-0.91,Activated_Mfs
GO Biological Processes,19,GO:0043032,positive regulation of macrophage activation,19_GO:0002376 immune system process,-2.1,4.9,3.6,15189,29,426,4,0.94,0.47,12479|13032|66725|83433,Cd1d1|Ctsc|Lrrk2|Trem2,-0.91,Activated_Mfs
GO Biological Processes,19,GO:0060669,embryonic placenta morphogenesis,19_GO:0032502 developmental process,-2.1,4.9,3.6,15189,29,426,4,0.94,0.47,12192|20733|22329|23950,Zfp36l1|Spint2|Vcam1|Dnajb6,-0.91,Activated_Mfs
GO Biological Processes,19,GO:1903828,negative regulation of protein localization,19_GO:0051179 localization,-2.1,2.1,2.9,15189,217,426,13,3.1,0.83,11747|11816|15502|16159|18641|20620|29810|66725|98496|104215|223775|231070|269523,Anxa5|Apoe|Dnaja1|Il12a|Pfkl|Plk2|Bag3|Lrrk2|Pid1|Rhoq|Pim3|Insig1|Vcp,-0.91,Activated_Mfs
GO Biological Processes,19,GO:0010660,regulation of muscle cell apoptotic process,19_GO:0050789 regulation of biological process,-2.1,2.8,3.1,15189,103,426,8,1.9,0.66,11739|11793|15368|16159|18573|20656|29810|56312,Slc25a4|Atg5|Hmox1|Il12a|Pde1a|Sod2|Bag3|Nupr1,-0.9,Activated_Mfs
GO Molecular Functions,21,GO:0008509,monoatomic anion transmembrane transporter activity,,-2.1,2.8,3.1,15189,103,426,8,1.9,0.66,12727|20511|22333|24115|26373|29876|100604|105722,Clcn4|Slc1a2|Vdac1|Best1|Clcn7|Clic4|Lrrc8c|Ano6,-0.9,Activated_Mfs
GO Biological Processes,19,GO:0055080,monoatomic cation homeostasis,19_GO:0042592 homeostatic process,-2.1,1.7,2.7,15189,450,426,22,5.2,1.1,11804|11816|14319|14824|15251|15368|17748|17918|18173|20304|20393|20656|21982|27057|29876|66162|66725|68944|74096|74748|74772|433375,Aplp2|Apoe|Fth1|Grn|Hif1a|Hmox1|Mt1|Myo5a|Slc11a1|Ccl5|Sgk1|Sod2|Tmem165|Ncoa4|Clic4|Bola2|Lrrk2|Tmco1|Hvcn1|Slamf8|Atp13a2|Creg1,-0.9,Activated_Mfs
